text,label
"rahasia skandal keluargaku berpacu dalam rintik hujan kerinduan ku pada lelaki berakhir di anak ku rintihan kenikmatan istriku bercinta dengan pemban sahabat pena 07:31 1 hubungan kami berawal dari dimuatnya surat pembacaku, ketika aku masih mahasiswa, di suatu surat kabar yang beroplah nasional tentang kesulitan mengirim surat ke luar negeritante kos sudah kenal baik denganku dan aku memang biasa masuk kamar mereka",negatif
tiba-tiba saja tanganku sudah pindah ke dadanya dan dari luar (ia masih memakai bajunya) mengelus payudara sebelah kanannya,negatif
lalu aku sudah menggenggam payudara kanannya tanpa halangan apa-apaaku mengelus payudaranya sambil sekali-kali memijit bundaran di bawah ujung putingnya,negatif
dadanya telanjang danaku tak dapat lagi menahan diri,negatif
"lehernya putih, anak-anak rambut yang menggerai di sekeliling lehernya membuat penisku mengejang",negatif
"rok bawahnya masih terikat, tetapi pantatnya sudah membuat gerak memutar-mutar sedikit",negatif
tanganku turun ke arah payudara kanannya,negatif
kuputar telapakku di payudara kanannya,negatif
"ketika tanganku pindah ke payudara sebelah kiri, gelinjangannya bertambah dan tangannya langsung ke bawah badanku, mencari sela-sela pahaku",negatif
"ketika aku mulai menjilati puting susunya, tangannya menerobos ritsleting celanaku dan, aku sedikit menggelinjang ketika ia mulai menggenggam penisku",negatif
sementara itu mulutku mulai mengulum puting susunya bergantian,negatif
"dilepaskannya penisku dan, karena kegelian dan merasa nikmat, ia merengkuh kepalaku, ditariknya ke arah puting susunya",negatif
pelan-pelan kuelus bulu vaginanya,negatif
"dari sekian wanita yang pernah kutelanjangi, baru kali itu aku melihat pubis (rambut vagina) yang demikian lebat",negatif
"kuelus-elus bulu vaginanya, kugelitik-gelitik rambut-rambutnya mencari lubang vaginanyalia sendiri membantuku dengan menekan-nekan tanganku yang di permukaan vaginanya",negatif
telanjang bulatlah ia,negatif
"gila, putihnya! pantatnya yang bulat, yang biasanya kupegangi (dari luar) kalau ia lagi bergelayut di lenganku, betul-betul indahpenisku langsung berdiri menegang melihat itu semua dan mengantisipasi tugas lanjutannya",negatif
"kugosok-gosokkan ujung hidungku ke pinggul itu, pelan-pelan kujilati memutar menuju ke pantatnya yang indah",negatif
"kuremas-remas bulatan pantatnya, sambil kugesek-gesekkan ujung hidungku terus",negatif
penisku yang tegang bergerak-gerak terus,negatif
"ia tak sabar, dipegangnya tanganku, dibimbingnya untuk kembali menusuk-nusuk vaginanyaia sendiri seakan kesetanan menunggu lubang vaginanya dimasuki jari-jariku",negatif
tetapi aku kembali berkonsentrasi pada puting susunya,negatif
"kujilat, kuelus memakai lidah, kusedot pelan-pelan sambil ia melenguh-lenguh dan menggelinjang-gelinjang",negatif
lalu tangannya menggenggam-genggam penisku,negatif
"sebagai laki-laki, selama ini kalau ia bergayut di lenganku sambil berjalan-jalan, aku sering membayangkan tangannya yang putih dengan jari-jarinya yang panjang mengelus-elus penisku",negatif
atau kujilati puting susunya yang sering membayang kalau ia memakai baju tipis,negatif
"ia langsung membalik, mengarahkan mulutnya ke peniskulalu tanpa basa-basi di kulum penisku",negatif
aku sendiri langsung meneroboskan muka ke arah vaginanya,negatif
lia menggelinjang-gelinjang,negatif
kujilati clitorisnya sambil kuisap-isap,negatif
isapannya di penisku melemah akhirnya,negatif
penisku dipegangnya dan dicoba dimasukkannya ke dalam vaginanya yang sudah sangat basah,negatif
"rasanya oouw, ketika kepala penisku mulai masuk",negatif
"maklum, waktu itu penisku baru punya jam terbang yang dapat dihitung dengan jari, dan karena masih muda, jarang memakai pendahuluan yang cukup lama",negatif
"pas saat itu, kepalaku dipegang lia, dibawanya ke payudara sebelah kiri",negatif
"melihat ada gumpalan daging kenyal putih menantang, langsung kujilati dan kuisap-isap",negatif
"baru sebentar, lia mengerang, ohh, wied, lia nyampeee",negatif
"melihat sekilas badannya yang indah dan putih itu, penisku terasa nikmat-nikmat nyeri, rasanya ada yang akan mengalir keluar dari ujung penisku",negatif
"betul, ketika aku baru tiga kali memompa, spermaku keluar",negatif
"kupeluk erat-erat badannya, ia juga memegangi pantatku erat-erat sambil berbisik, masukkan semua, wied, masukkan semua",negatif
"kutekan erat-erat penisku ke dalam vagina bidadariku ini, kumasukkan semua benih hidupku ke dalam jaringan tubuhnya",negatif
"ia ingin aku tetap di atas tubuhnya, dengan penisku masih di dalam vaginanya",negatif
"kunikmati saat itu dengan mempermainkan dagunya, menjilati payudaranya dan menggesek-gesekkan penisku ke dalam vaginanya",negatif
penisku sendiri tetap tegang di dalam vaginanya,negatif
"lima menit kemudian nafsunya bangkit lagiia mengerang pelan, sambil menggoyang-goyangkan pantat",negatif
"lia nafsu lagi, nihh, erangnya",negatif
penisku sendiri yang tadi sempat sedikit mengecil menjadi besar kegelian tergesek-gesek permukaan dalam vaginanya,negatif
"lalu, uuuuuuhh bibir vaginanya seakan memijat penisku",negatif
"aku merasa penisku kegelian, geli-geli nikmat sampai seakan-akan badanku meronta-ronta di atas badan lia",negatif
"lia sendiri terangsang dengan gerakanku, memelukku erat-erat sambil keras menggoyangkan pantatnya memutar",negatif
"dalam 20 menit kemudian, 2 kali lagi ia mengalami orgasmepijatan vaginanya membuatku seakan melayang ke surga, tetapi aku sendiri baru sempat orgasme sekali",negatif
habis itu lalu terjadi perkosaan,negatif
lia kugulingkan ke sana ke mari menuruti nafsuku,negatif
"kadang kucabut penisku dari vaginanya, kumasukkan ke dalam mulutnya, lalu kucabut dan kugesekkan di antara lembah tetek-teteknya, lalu kumasukkan mulutnya lagi, lalu kumasukkan ke dalam vaginanya",negatif
aku orgasme 2 kali lagi,negatif
"sekali di mulutnya, sekali di ujung vaginanya (dasar belum pengalaman, karena kegelian digesek bulu vaginanya, begitu penisku sampai di ujung vaginanya langsung keluar spermaku)",negatif
"kugulingkan ikut saja, kusuruh mengulum penisku yang basah mau saja, mengurut-urut kepala penis di dadanya juga ikut, membantu memasukkan penisku ke vaginanya juga turut saja",negatif
aku bangkit dan barulah tercium bau sperma bercampur keringat di kamar ituia sudah tergeletak begitu saja telanjang bulat,negatif
kusemprotkan bayfresh ke dinding-dinding kamar untuk mengurangi bau mesum itu,negatif
"kucium dahi lia, kututup pintu kamar dan aku pamit ke tante kos",negatif
"hari minggu ini lia mengaku sakit kepada tante kos dan minta, si wied ngerawat saya, ya tante",negatif
"dan terjadi perkosaan lagi, yang ternyata disenanginya",negatif
"kakakku sayang itu telah membuatku merindukannya sebagai orang lain (kalau aku boleh berterus-terang: aku akan merindukannya untuk merasakan vaginanya yang sangat basah dibelah penisku, untuk kudekap ketika ia telanjang bulat-bulat, untuk menggeser-geserkan ujung hidungku di permukaan vaginanya yang hitam, lebat dan merangsang itu, untuk genggaman baik tangan maupun mulutnya bagi penisku yang tegang)ngentot cewe hyper sex sering ganti pasangan mbak nanik janda seksi pengalamanku jadi therapy sex bercinta dengan gadis yang masih perawan",negatif
"pemerkosaan yang mulai aku nikmati 07:48 336 lebih dari 3 tahun aku bekerja sebagai pembantu rumah tangga, majikanku ini terkenal kaya dan baik apalagi dia adalah kepala desa dan disegani oleh masyarakatnya, majikanku ini bernama bapak dimas, selama bekerja disini aku merasakan enak tidak enaknya menjadi pembantu, dan kejadian selama tinggal disini aku pernah diperkosa",negatif
"film semi dewasa klik disini jepang,korea hot bangetnamanya pak aris dalam mimpiku dia mendatangiku dan memelukku tanpa pakain dan telanjang total, walaupun usianya yang sudah tua tapi badannya itu yang kekar seperti orang kebanyakan fitnes, beliau mempunyai tubuh yang kekar dan berototperlahan-lahan beliau mendekatiku dan langsung meremas remas buah dadaku yang telah terbuka bebassegera aku menutupi tubuhku yang ternyata juga nyaris telanjang dengan selimuttenang, lis! sudah lama aku memendam nafsuku terhadapmu! kembali pak aris mencoba merengkuh tubuhkusegera saja aku melompat dari ranjang dan mencoba berlari ke arah pintu dengan kondisi telanjang",negatif
bahkan aku mulai masuk dalam permainannya ketika dengan lembut pak aris mulai menggesek-gesekkan batan kejantanannya ke atas pahaku,negatif
"namun dengan sigap, pak aris segera menangkap tubuhku, mengangkatnya lalu membopongku ke atas ranjang",negatif
"di balik penampilan bapak yang bersahaja, kok tega-teganya bapak mencoba memperkosa saya",negatif
"ciuman dan jilatan pak aris terus bergerak turunsementara tangan kirinya meremas-remas buah dadaku, tangan kanannya tengah sibuk di pangkal pahaku membuat pilinan-pilinan yang kurasa nikmat",negatif
"dengan lembut dan manja, aku mulai mengocok batang kont*l pak aris di sertai dengan pijatan-pijatan yang membuat beliau merem melek",negatif
"namun dengan nakal, pak aris hanya menempelkan dan menggesek-gesekkan ujung kepala kont*lnya di atas bibir vaginaku",negatif
perlahan aku menaikkan pantatku ke atas untuk menyambut kejantanan pak aris yang sudah ngacengkemudian aku menekan pantat pak aris ke bawah supaya kont*l itu bisa masuk dengan sempurna,negatif
"cerita seks perkosa,cerita mesum perkosa,cerit ngentot perkosa,cerita mesum perkosa,cerita hot perkosa,perkosa keenakanaaarrrghhh! aku menjerit kecil ketika batang kont*l pak aris yang besar itu menembus liang vaginakunamun setelah buah terong itu tertanam beberapa saat di dalam liang vaginaku, rasa perih itu perlahan berubah menjadi rasa nikmatperlahan-lahan pak aris mulai mengayunkan pantatnya naik dan turunayo, lis!goyangkan juga pantatmu! ooohhh!aku menuruti kata pak arisgesekan-gesekan halus antara batang kont*l pak aris dengan dinding vaginaku terasa begitu nikmatohhh, lis! yabegitu! terusgoyangkan pantatmu! uuuhh, oohh, yes!pak aris tampak begitu menikmati permainan kamikulihat wajahnya menengadah dengan mata terpejam, seolah meresapi sedotan dari vaginakusesekali dari bibirnya terdengar lenguhan dan desisan kenikmatan",negatif
akupun juga menikmati sodokan-sodokan mantap batang k*ntol pak arissampai-sampai aku kewalahan menghadapi goyangan dan sodokan mautnya,negatif
"dan beberapa saat kemudian, aku juga merasakan batang k*ntol pak aris mulai berdenyut-denyut didalam vaginaku",negatif
"ah, ternyata diperkosa itu tidak selamanya tidak enak",negatif
"cerita bokep wanita jilbab cerita mesum dengan bu erni perawat itu jadi kekasih gelapku aku diperkosa dua lelakianak sma ngeseks di kelas dengan rok 07:49 446 namaku eli, aku kelas xi smu awal sekolahku di derah jakarta selatan, dan katanya teman-temanku aku memiliki body yang sexi dan wajah cantik",negatif
aku pun terkadang sering masturbasi sambil membayangkan dia,negatif
entah ada apa denganku kalau setiap aku di kamar yang ada di otakku hanya andi dan sering aku membayangin bercinta sama dia,negatif
"akhirnya semakin sore dan sepi setelah kami berdua ngobrol sana-sini ini itu dan suasana sepi aku juga punya kelainan seperti hiperseks dan aku langsung memancingnya dengan duduk didekatnya sambil aku peluk dari samping dan tangannya aku kenakan payudaraku sesekali aku mencium pipinya dan dia membalas ciuman pipiku, dan aku bilang sama andi,dari pada nanti ada orang melihat kami berdua disini gimana di kelas aja andi mumpung sepiu nich,? ajak anku",negatif
"andi waktu itu sepertinya grogi sekali karena ajakanku, dan dia sedikit pucat aura wajahnya dan aku terus memancingnya dengan menggerakkan badan ku dan payudaraku terus aku tempelkan ke tubunya sambil aku bilang sama dia dengan manja-manja akhirnya andi mau,iiiiya el, aaaayo, jawaban andi sambil grogidan sebelum masuk ke ruang kelas aku melihat kanan kiriku masih ada orang tidak dan saat itu suasana sepi aman tidak ada orang akhirnya kami berdua masuk ke ruangan kelas, dan pintu kelas aku tutup aku kunci dari dalam,aku langsung memulainya, andi kudekati dan aku mulai menciumi bibirnya, dan andi meskipun grogi dia langsung membalas ciumanku, andi tangannya aku pegang satu dan aku arahkan ke payudaraku yang sebelah kanan, dan dia langsung meremasnhya, dan remasanya lembut sekali membuatku semakin birahi, tanganku langsung mengarah ke batang penisnya andi, dan tiba-tiba andi langsung melepaskan ciumanku dan remasan payudaraku,auuuuugeli el,,aku malu padamu kalau kamu seperti ini, andi bilang gitulalu aku dekati lagi si andi dan aku melanjutkan ciumanku dan dia juga mebalas ciumanku akhirnya ku pegang penisnya dari luar, karena waktu itu masih pakai celana dan baju seragam, dia menikmati pegangan dari tanganku sambil aku husap-husapkan, dan andi tiba-tiba menciumi leherku dengan lidahnya membuatku semakin birahiku gak bisa nahan, dan aku melepas kancing sabuk celananya andi terus membuka kancing celananya dan aku langsung mengeluarkan penisnya dari celana dalamnya dan ternyata penisnya andi udah mengeras panjang dan besar sambil aku eluslalu aku menjongkok dan andi duduk di meja bangku, dan masih pakai baju tapi penisnya masih keadaan di luar dan penisnya masih besar dan panjang, langsung aku mengulumnya sambil kuaminkan kulumanku dan andi mendesah sambil matanya merem menikmati kulumanku,ahhhhhel,, enak sekali el,, emhhh, desahan andisetelelah beberapa menit kemudian aku di suruh andi berdiri dan andi sudah gak grogi lagi, aku udah berdiri andi menyuruhku duduk di atas meja, andi mengelus pahaku dan tanganya yang satu membuka kancing baju seragamku, sambil mengeluarkan payudaraku dari bhku, langsung di remasnya kedua payudaraku dan lama-lama di jilati putingku sambil dikulum dan aku mendesah hebat sekali karena aku sudah terangsang dan birahiku semakin memuncak,auhhhhhhhhhhhahhhhhhhhhhhhandiaahhhhhhhh,  desahankulalu setelah mengulum payudaraku, andi membuka rokku dan tanganya mengarah ke memekku, dan memekku di mainkan sama andi, sambil di elus dan memelintir klitorisku dan aku mendesah semakin gila,ahhhhhhhhhhhhhhhowhhhhhhhhhhemhhhhhhhhhhndi desahanku semakin dasyatkarena desahanku semakin dasyat andi melepaskan celana dalam ku, dan memekku udah basah, aku masih bawa rok yang aku pakai rok yang aku pakai hanya di ataskan dan kedua kakiku melengkang, akhirnya andi berdiri dan memasukkan batang penisnya kedalam memekku yang sudah basah,blessssssssssssssssssssaku mendesah kesakitan karena vaginaku masih agak rapet meskipun aku udah gak perawan lagi, karena aku sama cowok-cowokku yang dulu di jakarta sering melakukan ngentot atau sekslama-lama semakin terasa licin memekku karena penisnya andi di gerakan maju mundur dengan pelan-pelan aku udah merasa tidak sakit lagi dan tidak mendesah lagi, andi melakukan gaya maju mundurnya semakin keras, dan sambil mencium bibirku dan tanganya meremas payudaraku, aku menikamtinya dan sambil mendesah lirihgenjotan andi maju mundur semakin keras dan andi melepaskan penisny keluar lalu dia menyuruhku turun dari atas meja lalu setelah turun dari meja aku suruh mengulum batang penisnya lagi dan,croottttttttcrotttttttttttcrotttttttttsemua seperma andi masuk ke dalam mulutku sampai membanjiri di dalam mulutkubermain dengan janda muda cerita sex persetubuhan sabtu minggu threesome dua perawan zulaikha istri asistenkugadis perawan yang polos 07:45 290 sore itu waktu aku sampe dikantor aku disuruh leader ku untuk fotokopi,naah beranjaklah aku ke tempat fotokopi disebelah perusahaanku tersebut",negatif
saat sampai di tempat fotokopi tersebut ada pemandangan yang gak biasa aku lihat yaitu sosok gadis seksi dengan paras lumayan cantik dan body yang sangat aduhai,negatif
kemudian timbulah dalam fikiranku untuk bias menikmati tubuhnya yang seksi tersebut,negatif
"cerita sex perawan,cerita dewasa,cerita perawan abg,remaja perawan,cerita seks perawansuatu malam di bbm nya shintya memasang foto yang cantik banget kemudian aku mencoba menggodanya dengan bbm dan ternyata tak kuduga gadis itu membalas bbm ku dengan baik",negatif
"aku sampai dirumahnya sekitar jam 9 malam belum malam-malam banget siih tapi aku memutuskan untuk berpamitan pulang, tapi ketika aku berpamitan untuk pulang ternyata shintya malah menahanku untuk tidak pulang dulu, dia meminta agar aku menemaninya sebentar karena ternyata neneknya sedang ada drumah om nya tidak jauh dari tempat tinggal shintya",negatif
timbulah pikiran kotorku siapa tau aku bias langsung menikmati tubuh shintyaakupun mengiyakan permintaan shintya dan menemaninya,negatif
gurauan dan candaan pun menghiasi obrolan kita sampai2 tak sengaja tanganku mengenai payudaranya,negatif
kita saling menikmati ciuman tersebut,negatif
"tak lama tanganku mulai memegang payudaranya dan diapun diam saja, aku lalu meremas-remas payudranya yang kutaksir sekitar 36 itukurasakan penisku mulai tegang",negatif
besar sekali rasa payudaranya saat kupegang,negatif
"aku semakin bernafsu, kupegang tangannya dan kuarahkan kepenisku yang sudah sangat keras sekali",negatif
dengan tanpa kusuruh tanganya pun mulai meremas penisku,negatif
"setelah kurasa kita berdua terangsang aku mulai membuka kaos yang dia kenakan dan bra merah yg dia pakai, aq menjilati putting susunya dia mulai merintih keenakan terus tanganku juga mulai masuk kedalam celananya mengobok-ngobok memknya dengan jarikushintya lalu membuka resetlingku dan mengeluarkan penisku dari celana dan dengan ganasnya diapun langsung mengulum penisku",negatif
akupun membiarkanya menikmati penisku yang besar itu,negatif
"setelah sekitar 5 menit shintya mengulum penisku, aku membuka celana dan celana dalam nya lalu aku rebahkan dia disofaperlahan aku mulai masukkan penisku kedalam memeknya bleeeeesssss penisku masuk liang senggamanya",negatif
desah shintya,negatif
aq pandang wajah shintya dia sangat menikmatinya,negatif
dia terus bergoyang memainkan perannya diatas,negatif
tak lama dia bergoyang shintya berteriak lirih saysaayyyaaankaku keluuuaaarr akhirnya dia orgasme untuk yang pertama,negatif
"setelah aku merasa bosan dengan gaya itu lalu memintanya untuk nungging, kumasukkan lagi penisku yang keras itu kedalam memeknya dari belakangkusodok secara cepat (aku berfikir agar aku segera keluar sebelum nenknya pulang)",negatif
shintya merintih aaaahhhh,negatif
croootttttt tak terkira berapa kali aku menyemprot liang rahimnya dan aku membiarkan sejenak penisku tertancap di memeknyamenjadi budak nafsu tante girang kurenggut kesucian primadona sekolah kampung bebas ngesex aku jadi liar karena diperkosacerita porno jepitan memek janda 07:56 831 tante midha merupakan sebuah pengalaman sex yang tidak bisa aku lupakan karena hal ini aku bisa melakukan bercinta dengan tante yang melebihi usiaku pada saat ini yang mengijak ke 25 tahun dan tante ber umur 32 tahun tapi masih kelihatan seumuran dengan ku,negatif
memang tante ini suka merawat tubuhnya disalon dan rutin dengan olah raga jadi masih kelihatan muda sekalioh ya perkenalkan namaku djoel ceritaku ini merupakan sebuah pengalaman pribadi dan aku ingin berbagi kepada kalian semua tante midha mempunyai wajah yang cantik dengan rambut sebahu,negatif
selain itu yang membuatku selama ini terpesona adalah payudara tante midha yang luar biasa montok,negatif
perkiraanku payudaranya berukuran 36c,negatif
ditambah lagi pinggul aduhai yang dimiliki oleh janda cantik itubodi tante midha yang indah itulah yang membuatku tak dapat menahan birahiku dan selalu berangan-angan bisa menikmati tubuhnya yang padat berisi,negatif
"setiap melakukan onani, wajah dan tubuh tetanggaku itu selalu menjadi inspirasikumaklum aja, aku terpesona melihat tubuh wanita itu yang menurutku aduhai, meskipun dari belakang",negatif
pinggul dan pantatnya sungguh membuat jantungku berdesir,negatif
saat itu aku hanya menduga-duga kalau wanita itu adalah tante midha,negatif
"bersamaan dengan itu, celanaku mulai agak sesak karena kontolku mulai tidak bisa diajak kompromi alias ngaceng beratperlahan-lahan motor aku arahkan agak mendekat agar yakin bahwa wanita itu adalah tante midha",negatif
eh tante midhamau kemana tante? sapaku,negatif
tante midha agak kaget mendengar suarakutapi beliau kemudian tersenyum manis dan membalas sapaanku,negatif
tante mau ke kantor,negatif
"kamu mau ke kampus? tante midha balik bertanyaiya nih tantekalau gitu gimana kalau tante saya anter dulu ke kantor? kebetulan saya bawa helm satu lagi, kataku sambil menawarkan jasa dan berharap tante midha tidak menolak ajakanku",negatif
"nggak usah deh, nanti kamu terlambat sampai kampus lho suara tante midha yang empuk dan lembut sesaat membuat kontolku semakin menegangnggak apa-apa kok tantemeski tertutup oleh pakaian yang rapi, tapi aku tetap bisa melihat kemontokan payudaranya yang lekukannya tampak jelas",negatif
"benar nih djoel mau nganterin tante ke kantor? kalau gitu bolehlah tante bonceng kamu, kata tante midha sambil melangkahkan kakinya diboncenganaku sempat agak terkejut karena cara membonceng tante yang seperti itu",negatif
"tapi bagaimanapun aku tetap diuntungkan karena punggungku bisa sesekali merasakan empuknya payudara tante yang memang sangat aku kagumiapalagi ketika melewati gundukan yang ada di jalan, rasanya buah dada tante semakin tambah menempel di punggungkupagi itu tante midha aku anter sampai ke kantornya",negatif
"ini tante midha!, aku benar-benar kaget bercampur aduk",negatif
se selamat pa gi tanteada yang bisa saya bantu tante? kataku agak gugup,negatif
pagi ini kamu ada acara nggak djoel? kalau nggak ada acara datang ke rumah tante yabisa kan? pinta tante keny dari ujung telepon,negatif
"eh dengan senang hati tantenanti sehabis mandi saya langsung ke tempat tante, jawabku",negatif
kemudian sambil secara reflek tangan kiriku memegang kontolku yang mulai membesar karena membayangkan tante midhamet pagi djoel sampai nanti! suara lembut tante midha yang bagiku sangat menggairahkan itu akhirnya hilang diujung tepelon sana,negatif
"pagi itu aku benar-benar senang mendengar permintaan tante midha untuk datang ke rumahnyasementara tanganku masih saja mengelus-elus kontolku yang makin lama, makin membesar sambil membayangkan jika yang memegang kontolku itu adalah tante midha",negatif
"karena hasratku sudah menggebu, maka segera saja aku lampiaskan birahiku itu dengan onani",negatif
aku bayangkan aku sedang bersetubuh dengan tante midha yang sudah telanjang bulat sehingga payudaranya yang montok menunggu untuk dikenyot dan diremasmulut dan tanganku segera menyapu seluruh tubuh tante midha,negatif
tante tubuhmu indah sekalipayudaramu montok sekali tante,negatif
"aaah ehs ah, mulutku mulai merancau membayangkan nikmatnya ml dengan tante midha",negatif
"nah, sekarang saatnya berangkat ke tempat tante midha",negatif
"kulangkahkan kakiku menuju rumah tante midha yang hanya berjarak 100 meter aja dari rumahkusampai di rumah janda montok itu, segera saja aku ketuk pintunya",negatif
"ya, sebentar, sahut suara seorang wanita dari dalam yang tak lain adalah tante midhasetelah pintu dibuka, mataku benar-benar dimanja oleh tampilan sosok tante midha yang aduhai dan berdiri persis di hadapankupagi itu tante mengenakan celana street hitam dipadu dengan atasan kaos ketat berwarna merah dengan belahan lehernya yang agak ke bawah",negatif
sehingga nampak jelas belahan yang membatasi kedua payudaranya yang memang montok luar biasatante midha kemudian mengajakku masuk ke dalam rumahnya dan menutup serta mengunci pintu kamar tamu,negatif
aku sempat dibuat heran dengan apa yang dilakukan janda itu,negatif
"ada apa sih tante, kok pintunya harus ditutup dan dikunci segala? tanyaku penasaransenyuman indah dari bibir sensual tante midha mengembang sesaat mendengar pertanyaankukan aku mau ajak kamu ke kamar tengah biar lebih rilek ngobrolnya sambil nonton tv, jawab tante midha seraya menggandeng tanganku mengajak ke ruangan tengah",negatif
"sebenarnya sudah sejak di depan pintu tadi kontolku tegang karena terangsang oleh penampilan tante midhamalahan kali ini tangan halusnya menggenggam tanganku, sehingga kontolku nggak bisa diajak kompromi karena semakin besar aja",negatif
"ayo djoel diminum dulu sirupnya, kata tante padakukamu tahu nggak kenapa aku minta kamu datang ke sini? tanya tante ken sambil tangan kanan beliau memegang pahaku hingga membuatku terkejut dan agak gugup",negatif
"ehm eng nggak tante, jawabkutante sebenarnya butuh teman ngobrolmaklumlah anak-anak tante sudah jarang sekali pulang karena kerja mereka di luar kota dan harus sering menetap disana",negatif
"jadinya ya kamu tahu sendiri kan, tante kesepian",negatif
"kira-kira kamu mau nggak jadi teman ngobrol tante? nggak harus setiap hari kok!, kata tente seperti mengibadalam hati aku senang karena kesempatan untuk bertemu dan berdekatan dengan tante akan terbuka luas",negatif
angan-angan untuk menikmati pemandangan indah dari tubuh janda itu pun tentu akan menjadi kenyataan,negatif
"kalau sekiranya saya dibutuhkan, yaboleh-boleh aja tantejustru saya senang bisa ngobrol sama tante",negatif
bahkan setiap hari juga nggak apa kok tante tersenyum mendengar jawabanku,negatif
akhirnya kami berdua mulai ngobrol tentang apa saja sambil menikmati acara di tv,negatif
apalagi bau wangi yang menguar dari tubuh tante membuat angan- anganku semakin melayang jauh,negatif
"djoel, udara hari ini panas ya? tante kepanasan nih",negatif
kamu kepanasan nggak? tanya tante midha yang kali ini sedikit manja,negatif
"ehm iya tantepadahal kipas anginnya sudah dihidupin, jawabku sambil sesekali mataku melirik buah dada tante yang agak menyembul, seakan ingin meloncat dari kaos yang menutupinya",negatif
"mata tante midha terus menatapku hingga membuatku sedikit grogi, meski sebenarnya birahiku sedang menanjak",negatif
"tanpa kuduga, tangan tante memegang kancing bajuku",negatif
"kalau panas dilepas aja ya djoel, biar cepet adem, kata tante midha sembari membuka satu-persatu kancing bajuku, dan melepaskannya hingga aku telanjang dada aku saat itu benar-benar kaget dengan apa yang dilakukan tante padakudjoel, tolongin tante donglepasin kaos tante",negatif
"habis panas sih, pinta tante ken dengan suara yang manja tapi terkesan menggairahkan",negatif
"dengan sedikit gemetaran karena tak menyangka akan pengalaman nyataku ini, aku lepas kaos ketat berwarna merah itu dari tubuh tante midhadan apa yang berikutnya aku lihat sungguh membuat darahku berdesir dan kontolku semakin tegang membesar serta jantung berdetak kencang",negatif
"payudara tante ken yang besar tampak nyata di depan mataku, tanpa terbungkus kutangdua gunung indah milik janda itu tampak kencang dan padat sekali",negatif
kok tiba-tiba diam? tanya tante midha padaku,negatif
"e em nggak apa-apa kok tante, jawabku spontan sambil menundukkan kepalatante sering memperhatikan kamu",negatif
djoel sebenarnya sudah lama pingin ini tante kan? kata tante sambil meraih kedua tanganku dan meletakkan telapak tanganku di kedua buah dadanya yang montok,negatif
"ehm tante sa ya ee, aku seperti tak mampu menyelesaikan kata-kataku karena gugupapalagi tubuh tante midha semakin merapat ke tubuhku",negatif
"djoel remas susuku ini sayangaku sudah lama ingin menimati kehangatan dari seorang laki-laki, rajuk tante midha sembari menuntun tanganku meremas payudara montoknya",negatif
aku semakin memberanikan diri untuk menikmati kesempatan langka yang selama ini hanya ada dalam angan-anganku saja,negatif
"dengan nafsu yang membara, susu tante midha aku remas-remas",negatif
"sementara bibirku dan bibirnya saling berpagutan mesra penuh gairahentah kapan celanaku dan celana tante lepas, yang pasti saat itu tubuh kami berdua sudah polos tanpa selembar kainpun menempel di tubuh",negatif
"setelah puas memagut bibir tante, mulutku seperti sudah nggak sabar untuk menikmati payudara montoknyauuhh aah tante midha mendesah- desah tatkala lidahku menjilat-jilat ujung puting susunya yang berbentuk dadu",negatif
aku permainkan puting susu yang munjung dan menggiurkan itu dengan bebasnya,negatif
sekali-kali putingnya aku gigit hingga membuat tante menggelinjang merasakan kenikmatan,negatif
sementara tangan kananku mulai menggerayangi memek  yang sudah mulai basahaku usap-usap bibir memek tante dengan lembut hingga desahan-desahan menggairahkan semakin keras dari bibirnya,negatif
"djoel nik maat sekali sa yaang uuuhh puasin tante sayang tubuhku adalah milikmu, suara itu keluar dari bibir janda montok ituaku menghiraukan ucapan tante karena sedang asyik menikmati tubuh moleknyaperlahan setelah puas bermain- main dengan payudaranya mulutku mulai kubawa ke bawah menuju memek tante midha yang bersih terawat tanpa bulu",negatif
"dengan leluasa lidahku mulai menyapu memek yang sudah basah oleh cairanbatang kontolku yang sudah sedari tadi tegak berdiri ingin sekali merasakan jepitan memek janda cantik nan montok ituakhirnya, perlahan kumasukkan batang kontolku ke celah-celah memek",negatif
sementara tangan tante membantu menuntun tongkatku masuk ke jalannya,negatif
kutekan perlahan dan aaah suara itu keluar dari mulut tante setelah kontolku berhasil masuk ke dalam liang senggamanyakupompa kontolku dengan gerakan naik turun,negatif
desahan dan erangan yang menggairahkanpun meluncur dari mulut tante yang sudah semakin panas birahinya,negatif
"aach ach aah terus sayang lebih dalam lagi aah nik mat, tante ken mulai menikmati permainan ituaku terus mengayuh kontolku sambil mulutku melumat habis kedua buah dadanya yang montokbatang kemaluanku sudah nyaris menyemprotkan cairan sperma",negatif
"tante punyaku sudah mau keluartahan seb bentar sayang aku jug a mau sampai aaach akhirnya tante tidak tahan lagikamipun mengeluarkan cairan kenikmatan secara hampir bersamaanbanyak sekali air mani yang aku semprotkan ke dalam liang senggama tante, hingga kemudian kami kecapekan dan berbaring di atas karpet biru",negatif
tante puas dengan permainan ini,negatif
kamu benar-benar jantan,negatif
kamu nggak nyeselkan tidur dengan tante? tanya beliau padaku,negatif
aku tersenyum sambil mencium kening janda itu dengan penuh sayangaku sangat senang tante,negatif
tidak kusangka tante memberikan kenikmatan ini padaku,negatif
